trip_id;route_id;service_id;trip_headsign;direction_id;wheelchair_accessible;bike_slots
0003193892024090920250627;120;92024090920250627;Trento. Autostazione;1;0;0
0003245482024120820250316;326;6202024120820250316;M.Campiglio.Pietra Gr.;0;0;0
0003240412024090920250627;345;52024090920250627;Molveno;0;0;0
0003201042024090920250627;159;52024090920250627;Ponte Arche Autostazione;1;0;0
0003252812024090920250627;352;22024090920250627;Trento Ftm;1;0;6
0003198112024090920250627;120;822024090920250627;Pian Del Gac. Villaggio;0;0;0
0003204672024090920250627;229;22024090920250627;Trento. Autostazione;1;0;0
0003209152024090920250627;71;22024090920250627;Tione. Autostazione;0;0;0
0003236182024090920250627;116;822024090920250627;Caoria;0;0;0
0003265072024102120250627;634;4512024102120250627;Rovereto. Via Paoli;1;0;0
0003205132024090920250627;134;72024090920250627;Trento. Autostazione;1;0;0
0003246242024090920250627;366;52024090920250627;Trento. Autostazione;1;0;0
0003244352024090920250627;336;22024090920250627;Fucine;0;0;0
0003203052024090920250627;71;22024090920250627;Campo Carlo Magno;0;0;0
0003251722024090920250627;345;42024090920250627;Mezzocorona-Staz.Fs;0;0;0
0003210492024090920250627;157;42024090920250627;Tione. Autostazione;1;0;0
0003192562024090920250627;63;22024090920250627;Sover;0;0;0
0003195042024090920250627;3;52024090920250627;Grauno;0;0;0
0003242232024090920250627;375;52024090920250627;Fondo. Via Garibaldi;0;0;0
0003205232024090920250627;229;42024090920250627;Ranzo;0;0;0
0003250842024090920250627;324;62024090920250627;Somrabbi;0;0;0
0003232932024090920250627;562;52024090920250627;Valcanover;0;0;0
0003232752024090920250627;179;22024090920250627;Palu' Del Fersina;0;0;0
0003234732024090920250627;640;22024090920250627;Pergine V. Intermodale;1;0;0
0003208902024090920250627;80;42024090920250627;M. Terlago. Htl 2 Laghi;0;0;0
0003218002024090920250627;186;822024090920250627;Luserna;0;0;0
0003207712024090920250627;71;72024090920250627;Trento. Autostazione;1;0;0
0003244572024090920250627;336;22024090920250627;Fucine;0;0;0
0003194722024090920250627;3;92024090920250627;Trento. Autostazione;1;0;0
0003206422024090920250627;636;72024090920250627;Tione. Autostazione;1;0;0
0003212622024090920250627;636;22024090920250627;Tione. Autostazione;1;0;0
0003245182024090920250627;324;22024090920250627;Male';1;0;0
0003229882024090920250627;98;52024090920250627;Borgo Valsugana-C.Intermodale;1;0;0
0003248412024090920250627;357;72024090920250627;Lanza di Rumo;0;0;0
0003236682024090920250627;102;72024090920250627;Feltre. Staz. Fs;0;0;0
0003198982024090920250627;60;5902024090920250627;Palu' di Giovo;0;0;0
0003238472024090920250627;102;6372024090920250627;Fiera di Primiero;1;0;0
0003255242024090920250627;423;12024090920250627;Riva Del G. Autostazione;0;0;0
0003219712024090920250627;233;5902024090920250627;Brentonico;0;0;0
0003196872024090920250627;151;92024090920250627;Bosco di Civezzano;0;0;0
0003228892024090920250627;520;72024090920250627;Borgo V. Valli;0;0;0
0003205582024090920250627;134;42024090920250627;Sarche. Centro Comm.;1;0;0
0003241922024090920250627;364;92024090920250627;Fondo. Via Garibaldi;0;0;0
0003225692024090920250627;507;22024090920250627;Masi D'avio;0;0;0
0003231492024090920250627;90;62024090920250627;Levico Terme Autostazione;1;0;0
0003202902024090920250627;71;42024090920250627;Tione. Autostazione;0;0;0
0003212972024090920250627;636;4512024090920250627;Tione. Autostazione;1;0;0
0003262962024091420250627;634;42024091420250627;Bolognano;0;0;0
0003252442024090920250627;366;72024090920250627;Cles. Autostazione;0;0;0
0003203132024090920250627;76;22024090920250627;Trento. Autostazione;1;0;0
0003198082024090920250627;63;52024090920250627;Montesover;1;0;0
0003226912024090920250627;132;412024090920250627;Ronchi Valsugana;0;0;0
0003207772024090920250627;80;22024090920250627;M. Terlago. Htl 2 Laghi;0;0;0
0003235672024090920250627;106;62024090920250627;Ronco Chiesa;0;0;0
0003216562024090920250627;507;52024090920250627;Avio. Via M.Baldo;0;0;0
0003201012024090920250627;159;52024090920250627;Lundo;0;0;0
0003250792024090920250627;401;22024090920250627;Cles. Autostazione;1;0;0
0003263562024093020241130;695;72024093020241130;Primolano. Staz. Fs;0;0;6
0003242412024090920250627;375;92024090920250627;Dambel;0;0;0
0003214882024090920250627;198;22024090920250627;Rovereto. Staz. Fs;1;0;0
0003205602024090920250627;175;42024090920250627;Drena;0;0;0
0003264152024093020241130;695;22024093020241130;Trento. Staz. Fs;1;0;6
0003262762024091020250627;420;52024091020250627;Arco. Autostazione;0;0;0
0003229342024090920250627;520;22024090920250627;Borgo V. Valli;0;0;0
0003204942024090920250627;134;22024090920250627;Trento. Autostazione;1;0;0
0003255442024090920250627;423;12024090920250627;Riva Del G. Autostazione;0;0;0
0003226712024090920250627;86;22024090920250627;Borgo Valsugana-C.Intermodale;1;0;0
0003237002024090920250627;311;22024090920250627;Fiera di Primiero;1;0;0
0003260972024090920250627;638;72024090920250627;Ora-Staz. Fs;1;0;0
0003262452024091020250627;420;22024091020250627;Riva Del G. Autostazione;0;0;0
0003192492024090920250627;136;22024090920250627;Cavalese. Autostazione;0;0;0
0003232162024090920250627;138;22024090920250627;Baselga. Municipio;1;0;0
0003239362024090920250627;618;42024090920250627;Sagron;1;0;0
0003235902024090920250627;116;6552024090920250627;Caoria;0;0;0
0003229682024090920250627;188;52024090920250627;Pergine V. Intermodale;1;0;0
0003234972024090920250627;562;4512024090920250627;Pergine V. Intermodale;1;0;0
0003245922024120820250316;326;6202024120820250316;Male';1;0;0
0003219982024090920250627;634;22024090920250627;Trento. Autostazione;1;0;0
0003245532024090920250627;326;72024090920250627;M.Campiglio.Pietra Gr.;0;0;0
0003265262024102120250627;55;62024102120250627;Trento. Autostazione;1;0;0
0003263422024093020241130;695;22024093020241130;Primolano. Staz. Fs;0;0;6
0003226082024090920250627;84;52024090920250627;Regnana;0;0;0
0003216852024090920250627;507;5902024090920250627;Ala. Staz. Fs.;0;0;0
0003208192024090920250627;175;92024090920250627;Drena;0;0;0
0003240992024090920250627;345;62024090920250627;Mezzocorona-Staz.Fs;1;0;0
0003223342024090920250627;507;42024090920250627;Avio. Via M.Baldo;0;0;0
0003243452024090920250627;703;62024090920250627;Trento. Autostazione;1;0;0
0003194822024090920250627;3;52024090920250627;Trento. Autostazione;1;0;0
0003192202024090920250627;136;62024090920250627;Cavalese. Autostazione;0;0;0
0003214662024090920250627;198;822024090920250627;Rovereto. Liceo Rosmini;1;0;0
0003208352024090920250627;157;22024090920250627;Baitoni;0;0;0
0003241542024090920250627;375;72024090920250627;Fondo. Via Garibaldi;0;0;0
0003234052024090920250627;552;42024090920250627;Pergine V. Intermodale;1;0;0
0003231502024090920250627;90;62024090920250627;Loc. Lochere;0;0;0
0003210472024090920250627;157;72024090920250627;Tione. Autostazione;1;0;0
0003205892024090920250627;161;822024090920250627;Molveno;0;0;0
0003224632024090920250627;215;72024090920250627;Rovereto. Via Manzoni;1;0;0
0003230432024090920250627;552;22024090920250627;Roncogno;0;0;0
0003207582024090920250627;71;22024090920250627;Trento. Autostazione;1;0;0
0003262982024091420250627;196;42024091420250627;Carbonare;0;0;0
0003216182024090920250627;507;52024090920250627;Rovereto. Via Paoli;0;0;0
0003195312024090920250627;3;42024090920250627;Grauno;0;0;0
0003197872024090920250627;120;22024090920250627;Trento. Autostazione;1;0;0
0003229442024090920250627;177;92024090920250627;Pergine V. Intermodale;1;0;0
0003252792024090920250627;352;22024090920250627;Trento Ftm;1;0;6
0003229192024090920250627;522;22024090920250627;Castello Tesino;0;0;0
0003263742024120120250627;695;4512024120120250627;Bassano Del Grappa. Staz. Fs;0;0;6
0003216882024090920250627;110;42024090920250627;Rovereto. Via Manzoni;0;0;0
0003212932024090920250627;636;22024090920250627;Tione. Autostazione;1;0;0
0003214012024090920250627;231;22024090920250627;Rovereto. Via Zeni;1;0;0
0003234772024090920250627;549;42024090920250627;Nogare';0;0;0
0003225912024090920250627;717;22024090920250627;Trento. Staz. Fs;1;0;0
0003243532024090920250627;368;22024090920250627;Sfruz;0;0;0
0003220562024090920250627;634;42024090920250627;Bolognano;0;0;0
0003192372024090920250627;117;22024090920250627;Cavalese. Autostazione;0;0;0
0003207752024090920250627;134;42024090920250627;Lago di Cavedine-Trebi;0;0;0
0003229262024090920250627;520;62024090920250627;Levico Terme Autostazione;1;0;0
0003241412024090920250627;375;22024090920250627;Cles. Autostazione;1;0;0
0003227022024090920250627;184;52024090920250627;Borgo Valsugana-C.Intermodale;1;0;0
0003194762024090920250627;3;72024090920250627;Trento. Autostazione;1;0;0
0003245232024090920250627;324;22024090920250627;Somrabbi;0;0;0
0003234122024090920250627;552;42024090920250627;Pergine V. Intermodale;1;0;0
0003219542024090920250627;220;52024090920250627;S. Barbara;0;0;0
0003240692024090920250627;345;42024090920250627;Mezzocorona-Staz.Fs;1;0;0
0003206682024090920250627;159;62024090920250627;Ponte Arche Autostazione;1;0;0
0003249252024120820250316;332;6202024120820250316;Passo Tonale;0;0;0
0003218472024090920250627;634;42024090920250627;Trento. Autostazione;1;0;0
0003250772024090920250627;713;22024090920250627;Mezzolombardo;0;0;0
0003195122024090920250627;3;42024090920250627;Grauno;0;0;0
0003242992024090920250627;366;4512024090920250627;Cles. Autostazione;0;0;0
0003245172024090920250627;324;72024090920250627;Male';1;0;0
0003224592024090920250627;215;72024090920250627;Pian Delle Fugazze;0;0;0
0003234822024090920250627;551;22024090920250627;Serso. Centrale Idroelettrica;0;0;0
0003197352024090920250627;343;62024090920250627;Faedo. Pineta;0;0;0
0003252402024090920250627;703;22024090920250627;Mezzolombardo;0;0;0
0003209732024090920250627;71;22024090920250627;Trento. Autostazione;1;0;0
0003239322024090920250627;618;42024090920250627;Luxottica-Agordo;0;0;0
0003261042024090920250627;638;12024090920250627;Cavalese. Autostazione;0;0;0
0003235732024090920250627;106;92024090920250627;Canal S. Bovo;1;0;0
0003219862024090920250627;233;22024090920250627;Corne';0;0;0
0003237162024090920250627;311;62024090920250627;Siror;1;0;0
0003226952024090920250627;132;822024090920250627;Borgo Valsugana-C.Intermodale;1;0;0
0003216012024090920250627;181;62024090920250627;Trento. Autostazione;1;0;0
0003230392024090920250627;494;22024090920250627;Gardolo. Zona Ind.Le;1;0;0
0003236052024090920250627;102;92024090920250627;Fiera di Primiero;1;0;0
0003199262024090920250627;340;92024090920250627;Rovere'. Trentinalatte;0;0;0
0003205672024090920250627;134;22024090920250627;Riva Del G.Autostazione;0;0;0
0003207892024090920250627;161;62024090920250627;Molveno;0;0;0
0003209882024090920250627;672;52024090920250627;Riva Del G.Autostazione;1;0;0
0003228562024090920250627;520;52024090920250627;Trento. Autostazione;1;0;0
0003220402024090920250627;110;5902024090920250627;Rovereto. Via Manzoni;0;0;0
0003196912024090920250627;120;42024090920250627;Sover;0;0;0
0003217822024090920250627;110;72024090920250627;Bolognano;0;0;0
0003208652024090920250627;171;412024090920250627;Pregasina;0;0;0
0003210332024090920250627;157;822024090920250627;Riva Del G.Autostazione;0;0;0
0003227782024090920250627;494;22024090920250627;Trento. Autostazione;1;0;0
0003203562024090920250627;80;42024090920250627;Trento. Autostazione;1;0;0
0003263112024091920250627;375;62024091920250627;Cles. Piazza Fiera;1;0;0
0003260932024090920250627;638;42024090920250627;Cavalese. Autostazione;0;0;0
0003243232024090920250627;366;62024090920250627;Cles. Autostazione;0;0;0
0003221402024090920250627;215;22024090920250627;Rovereto. Via Manzoni;1;0;0
0003191792024122320250316;316;22024122320250316;Falcade;0;0;0
0003194382024090920250627;120;72024090920250627;Trento. Autostazione;1;0;0
0003244022024090920250627;354;92024090920250627;Mechel;0;0;0
0003227912024090920250627;69;92024090920250627;Trento. Autostazione;1;0;0
0003208272024090920250627;161;822024090920250627;S.Lorenzo-Chiesa;0;0;0
0003193832024090920250627;120;52024090920250627;Trento. Autostazione;1;0;0
0003251842024090920250627;368;62024090920250627;Sfruz;0;0;0
0003198202024090920250627;120;62024090920250627;Piazzo di Segonzano;0;0;0
0003225832024090920250627;198;42024090920250627;Rovereto. Staz. Fs;1;0;0
0003243412024090920250627;366;52024090920250627;Dercolo. Bivio;1;0;0
0003193502024090920250627;604;72024090920250627;Cavalese. Autostazione;1;0;0
0003234622024090920250627;640;22024090920250627;Pergine V. Intermodale;1;0;0
0003201292024090920250627;153;62024090920250627;Pranzo Via Pernici;0;0;0
0003221222024090920250627;110;62024090920250627;Trento. Autostazione;1;0;0
0003248752024090920250627;357;72024090920250627;Lanza di Rumo;0;0;0
0003204952024090920250627;175;72024090920250627;Vigo Cavedine;0;0;0
0003202242024090920250627;155;22024090920250627;Ponte Arche Autostazione;1;0;0
0003214052024090920250627;200;42024090920250627;Ala. Staz. Fs.;0;0;0
0003244482024090920250627;332;52024090920250627;Male';1;0;0
0003250072024090920250627;366;52024090920250627;Sporminore Civ. 86;0;0;0
0003210432024090920250627;157;72024090920250627;Vestone;0;0;0
0003235282024090920250627;522;12024090920250627;Castello Tesino;0;0;0
0003213492024090920250627;196;22024090920250627;Lavarone Cappella;0;0;0
0003204222024090920250627;157;22024090920250627;Baitoni;0;0;0
0003248972024090920250627;401;52024090920250627;Taio. Plesso Scolastico;1;0;0
0003210262024090920250627;161;62024090920250627;Ponte Arche Autostazione;1;0;0
0003237012024090920250627;311;22024090920250627;Busarel;0;0;0
0003201352024090920250627;171;52024090920250627;Ca' Rossa. Bar Ristoro;1;0;0
0003194012024090920250627;1;22024090920250627;Penia. Str. Pian Trevisan;0;0;0
0003229402024090920250627;522;22024090920250627;Borgo Valsugana-C.Intermodale;1;0;0
0003231702024090920250627;177;62024090920250627;Palu' Del Fersina;0;0;0
0003209192024090920250627;71;22024090920250627;Tione. Autostazione;0;0;0
0003242752024090920250627;366;62024090920250627;Mezzocorona-Staz.Fs;1;0;0
0003263702024120120250627;695;72024120120250627;Bassano Del Grappa. Staz. Fs;0;0;6
0003194402024090920250627;120;42024090920250627;Trento. Autostazione;1;0;0
0003224142024090920250627;186;42024090920250627;Trento. Autostazione;1;0;0
0003245052024090920241207;332;22024090920241207;Mezzana. Staz Ftm;1;0;0
0003225952024090920250627;96;52024090920250627;Svaldi;0;0;0
0003230552024090920250627;179;92024090920250627;Pergine V. Intermodale;1;0;0
0003192332024090920250627;65;22024090920250627;Masi di Cavalese;0;0;0
0003238792024090920250627;618;42024090920250627;Agordo-Luxottica;0;0;0
0003205522024090920250627;134;52024090920250627;Riva Del G. Via D.Chiesa;0;0;0
0003235742024090920250627;106;52024090920250627;Canal S. Bovo;1;0;0
0003214292024090920250627;200;52024090920250627;Rovereto. Via Paoli;1;0;0
0003240712024090920250627;345;52024090920250627;Molveno;0;0;0
0003245272024090920250627;324;72024090920250627;Male';1;0;0
0003246062024120820250316;334;6212024120820250316;Marilleva 1400;0;0;0
0003234162024090920250627;554;4512024090920250627;Pergine V. Intermodale;1;0;0
0003216982024090920250627;503;72024090920250627;"Sabbionara V.Pozza ""Erta""";0;0;0
0003215932024090920250627;181;52024090920250627;Garniga Vecchia;0;0;0
0003203442024090920250627;80;72024090920250627;M. Terlago. Htl 2 Laghi;0;0;0
0003235972024090920250627;102;822024090920250627;Feltre. Staz. Fs;0;0;0
0003223402024090920250627;231;6552024090920250627;Brentonico;0;0;0
0003195452024090920250627;3;42024090920250627;Grumes;0;0;0
0003194482024090920250627;120;4512024090920250627;Sover;0;0;0
0003215202024090920250627;215;22024090920250627;Rovereto. Via Manzoni;1;0;0
0003265442024103020250627;634;12024103020250627;Riva Del G.Autostazione;1;0;0
0003230372024090920250627;98;42024090920250627;Primolano. A. Giardino;0;0;0
0003195162024090920250627;60;4512024090920250627;Palu' di Giovo;0;0;0
0003251092024090920250627;345;22024090920250627;Molveno;0;0;0
0003243162024090920250627;366;62024090920250627;Sporminore;0;0;0
0003204592024090920250627;78;52024090920250627;Vezzano. Sud;1;0;0
0003214822024090920250627;215;822024090920250627;Pian Delle Fugazze;0;0;0
0003218262024090920250627;186;4512024090920250627;Luserna;0;0;0
0003234862024090920250627;551;22024090920250627;Serso. Centrale Idroelettrica;0;0;0
0003209352024090920250627;71;72024090920250627;Ponte Arche Autostazione;1;0;0
0003203292024090920250627;80;822024090920250627;Trento. Autostazione;1;0;0
0003205912024090920250627;161;42024090920250627;S.Lorenzo-Chiesa;0;0;0
0003261002024090920250627;638;72024090920250627;Cavalese. Autostazione;0;0;0
0003202062024090920250627;161;52024090920250627;Ponte Arche Autostazione;1;0;0
0003206952024090920250627;76;72024090920250627;Trento. Autostazione;1;0;0
0003203872024090920250627;157;22024090920250627;Tione. Autostazione;1;0;0
0003216052024090920250627;181;4512024090920250627;Garniga Vecchia;0;0;0
0003253142024090920250627;352;72024090920250627;Mezzana. Ftm;0;0;6
